Dataset,Modelo,Seed,k,DSEL_perc,Tempo_segundos,MAE,RMSE,R2,MAE_RARE,RMSE_RARE,RARES_TEST,PERC_RARES_TEST,P10_train,P90_train
fuel,DESREG-DES,1,5.0,0.5,159.13131260871887,0.32903612919972697,0.5090052413872379,0.91488727450458,0.4540737181946043,0.7930505068554773,79,22.379603399433428,5.1,9.2
fuel,DESREG-DES,1,5.0,0.5,159.13131260871887,0.32903612919972697,0.5090052413872379,0.91488727450458,0.4540737181946043,0.7930505068554773,79,22.379603399433428,5.1,9.2
fuel,Decision Tree,2,,,0.026543378829956055,0.38328611898017,0.8092419423426217,0.8273494273840281,0.5844155844155845,1.4198957342368128,77,21.813031161473088,5.1,9.2
fuel,Decision Tree,2,,,0.026543378829956055,0.38328611898017,0.8092419423426217,0.8273494273840281,0.5844155844155845,1.4198957342368128,77,21.813031161473088,5.1,9.2
fuel,Random Forest,2,,,0.5298700332641602,0.3097294617563745,0.5343321073934284,0.9247279406602614,0.4414480519480535,0.892561731649525,77,21.813031161473088,5.1,9.2
fuel,Random Forest,2,,,0.5298700332641602,0.3097294617563745,0.5343321073934284,0.9247279406602614,0.4414480519480535,0.892561731649525,77,21.813031161473088,5.1,9.2
fuel,Bagging,2,,,1.8935580253601074,0.31236543909348446,0.5480291305390809,0.9208194446245173,0.4571948051948054,0.9262538430787655,77,21.813031161473088,5.1,9.2
fuel,Bagging,2,,,1.8935580253601074,0.31236543909348446,0.5480291305390809,0.9208194446245173,0.4571948051948054,0.9262538430787655,77,21.813031161473088,5.1,9.2
fuel,DESREG-SE,2,5.0,0.5,3.0223405361175537,0.3840459867799812,0.6495050987375842,0.8887816660925048,0.6465506493506495,1.1414602829223528,77,21.813031161473088,5.1,9.2
fuel,DESREG-SE,2,5.0,0.5,3.0223405361175537,0.3840459867799812,0.6495050987375842,0.8887816660925048,0.6465506493506495,1.1414602829223528,77,21.813031161473088,5.1,9.2
fuel,DESREG-DRS,2,5.0,0.5,112.57315611839294,0.40050047214353157,0.7379176743898306,0.8564421053383348,0.6358181818181817,1.21721749969282,77,21.813031161473088,5.1,9.2
fuel,DESREG-DRS,2,5.0,0.5,112.57315611839294,0.40050047214353157,0.7379176743898306,0.8564421053383348,0.6358181818181817,1.21721749969282,77,21.813031161473088,5.1,9.2
fuel,DESREG-DES,2,5.0,0.5,185.68353915214539,0.3357174210402965,0.5651176689560042,0.9158044714241791,0.4926188714604301,0.9426985620913324,77,21.813031161473088,5.1,9.2
fuel,DESREG-DES,2,5.0,0.5,185.68353915214539,0.3357174210402965,0.5651176689560042,0.9158044714241791,0.4926188714604301,0.9426985620913324,77,21.813031161473088,5.1,9.2
fuel,Decision Tree,3,,,0.021323204040527344,0.3237960339943343,0.5467648867289975,0.9185332120913111,0.38139534883720944,0.6583983384646588,86,24.362606232294617,5.1,9.2
fuel,Decision Tree,3,,,0.021323204040527344,0.3237960339943343,0.5467648867289975,0.9185332120913111,0.38139534883720944,0.6583983384646588,86,24.362606232294617,5.1,9.2
fuel,Random Forest,3,,,0.5785167217254639,0.3131529745042497,0.4633287277031443,0.9414997371405602,0.488453488372094,0.6792561167137365,86,24.362606232294617,5.1,9.2
fuel,Random Forest,3,,,0.5785167217254639,0.3131529745042497,0.4633287277031443,0.9414997371405602,0.488453488372094,0.6792561167137365,86,24.362606232294617,5.1,9.2
fuel,Bagging,3,,,0.9089875221252441,0.31760339943342775,0.47176211175229604,0.939350743941398,0.4959069767441861,0.6886403861198883,86,24.362606232294617,5.1,9.2
fuel,Bagging,3,,,0.9089875221252441,0.31760339943342775,0.47176211175229604,0.939350743941398,0.4959069767441861,0.6886403861198883,86,24.362606232294617,5.1,9.2
fuel,DESREG-SE,3,5.0,0.5,7.293443441390991,0.36492766761095374,0.5806031239673033,0.9081375345751067,0.5891689922480622,0.9494253308790159,86,24.362606232294617,5.1,9.2
fuel,DESREG-SE,3,5.0,0.5,7.293443441390991,0.36492766761095374,0.5806031239673033,0.9081375345751067,0.5891689922480622,0.9494253308790159,86,24.362606232294617,5.1,9.2
fuel,DESREG-DRS,3,5.0,0.5,115.10804033279419,0.37078186968838533,0.5711845353045764,0.9110937604359114,0.5110232558139537,0.768365465369243,86,24.362606232294617,5.1,9.2
fuel,DESREG-DRS,3,5.0,0.5,115.10804033279419,0.37078186968838533,0.5711845353045764,0.9110937604359114,0.5110232558139537,0.768365465369243,86,24.362606232294617,5.1,9.2
fuel,DESREG-DES,3,5.0,0.5,160.2296600341797,0.35049056414155577,0.5271156918216431,0.9242833744731234,0.543875935563145,0.7934894982117777,86,24.362606232294617,5.1,9.2
fuel,DESREG-DES,3,5.0,0.5,160.2296600341797,0.35049056414155577,0.5271156918216431,0.9242833744731234,0.543875935563145,0.7934894982117777,86,24.362606232294617,5.1,9.2
fuel,Decision Tree,4,,,0.023622751235961914,0.3702549575070821,0.7789547729127962,0.8322880245167269,0.646875,1.3340492869455762,96,27.19546742209632,5.1,9.1
fuel,Decision Tree,4,,,0.023622751235961914,0.3702549575070821,0.7789547729127962,0.8322880245167269,0.646875,1.3340492869455762,96,27.19546742209632,5.1,9.1
fuel,Random Forest,4,,,0.6069798469543457,0.31315014164305893,0.648959109918036,0.8835942976029157,0.5092708333333335,1.1303711226849358,96,27.19546742209632,5.1,9.1
fuel,Random Forest,4,,,0.6069798469543457,0.31315014164305893,0.648959109918036,0.8835942976029157,0.5092708333333335,1.1303711226849358,96,27.19546742209632,5.1,9.1
fuel,Bagging,4,,,0.6865386962890625,0.31648725212464585,0.6516901886502533,0.8826124727517368,0.5201458333333333,1.1374898351194176,96,27.19546742209632,5.1,9.1
fuel,Bagging,4,,,0.6865386962890625,0.31648725212464585,0.6516901886502533,0.8826124727517368,0.5201458333333333,1.1374898351194176,96,27.19546742209632,5.1,9.1
fuel,DESREG-SE,4,5.0,0.5,4.874917030334473,0.37249329556185073,0.7115553139139689,0.8600551497533089,0.624948611111111,1.2292221943766506,96,27.19546742209632,5.1,9.1
fuel,DESREG-SE,4,5.0,0.5,4.874917030334473,0.37249329556185073,0.7115553139139689,0.8600551497533089,0.624948611111111,1.2292221943766506,96,27.19546742209632,5.1,9.1
fuel,DESREG-DRS,4,5.0,0.5,112.89458799362183,0.3650878186968838,0.7766413050526485,0.8332827423385782,0.6214583333333333,1.3075950252276123,96,27.19546742209632,5.1,9.1
fuel,DESREG-DRS,4,5.0,0.5,112.89458799362183,0.3650878186968838,0.7766413050526485,0.8332827423385782,0.6214583333333333,1.3075950252276123,96,27.19546742209632,5.1,9.1
fuel,DESREG-DES,4,5.0,0.5,162.88586139678955,0.33526236791222624,0.6721090110660972,0.8751412377785505,0.5685333333333334,1.170714330720905,96,27.19546742209632,5.1,9.1
fuel,DESREG-DES,4,5.0,0.5,162.88586139678955,0.33526236791222624,0.6721090110660972,0.8751412377785505,0.5685333333333334,1.170714330720905,96,27.19546742209632,5.1,9.1
